beneficiary_id,asset_id,scheme_id,region_id,count,description
BEN_AUTO_ASSET_PARK_SNZ_114,ASSET_PARK_SNZ_114,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park  A-Block Opp . H.NO. A-3/G-2, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_115,ASSET_PARK_SNZ_115,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park A-Block H.NO. A-30/G-3, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_116,ASSET_PARK_SNZ_116,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park A-Block H.NO. A-20/G-1, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_117,ASSET_PARK_SNZ_117,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park B-Block H.NO. B-11/G-2, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_118,ASSET_PARK_SNZ_118,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park B-Block H.NO. B-43/G-2, Dilshad  Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_119,ASSET_PARK_SNZ_119,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park B-Block H.NO. B-44, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_120,ASSET_PARK_SNZ_120,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park  B-Block H.NO. B-1/G2,  Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_121,ASSET_PARK_SNZ_121,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park B-Block H.NO. B-30 G-2,Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_122,ASSET_PARK_SNZ_122,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park B-Block H.NO. B-19/G-2, Dilshad  Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_123,ASSET_PARK_SNZ_123,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park B-Block H.NO. B-51/ G-2Dilshad  Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_124,ASSET_PARK_SNZ_124,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park B-Block H.NO. B-7/ G-2Dilshad  Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_125,ASSET_PARK_SNZ_125,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block alongwith H.NO. 15-A Dilshad Garden (park)
BEN_AUTO_ASSET_PARK_SNZ_126,ASSET_PARK_SNZ_126,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block Behind H.NO. R-9 Dogra Park, Dilshad  Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_127,ASSET_PARK_SNZ_127,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block Behind H.NO. R-12 Dilshad Garden (park)
BEN_AUTO_ASSET_PARK_SNZ_128,ASSET_PARK_SNZ_128,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block Behind H.NO. R-19 Dilshad Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_129,ASSET_PARK_SNZ_129,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block H.NO. R-72-A Dilshad  Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_130,ASSET_PARK_SNZ_130,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block Behind H.NO. R-61-A Dilshad Garden (park)
BEN_AUTO_ASSET_PARK_SNZ_131,ASSET_PARK_SNZ_131,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block Behind H.No. 40, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_132,ASSET_PARK_SNZ_132,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block Behind H.NO. 33A, Dilshad Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_133,ASSET_PARK_SNZ_133,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block Behind H.NO. 29 B. Dilshad Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_134,ASSET_PARK_SNZ_134,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park R-Block Behind H.NO. 45-A. Dilshad Garden. (park)
BEN_AUTO_ASSET_PARK_SNZ_135,ASSET_PARK_SNZ_135,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block Green Belt H.O. 78-A, Dilshad  Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_136,ASSET_PARK_SNZ_136,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block with H.NO. 75-A, Dilshad Garden Green Belt. (park)"
BEN_AUTO_ASSET_PARK_SNZ_137,ASSET_PARK_SNZ_137,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park R-Block  H.NO. 54, Dilshad  Garden. (park)"
BEN_AUTO_ASSET_PARK_SNZ_138,ASSET_PARK_SNZ_138,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Totlot at R block, Dilshad Garden (3 no. Parks) (park)"
BEN_AUTO_ASSET_PARK_SNZ_139,ASSET_PARK_SNZ_139,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 1, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_140,ASSET_PARK_SNZ_140,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.8–9, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_141,ASSET_PARK_SNZ_141,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 16-17, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_142,ASSET_PARK_SNZ_142,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.22-21, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_143,ASSET_PARK_SNZ_143,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.29-30, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_144,ASSET_PARK_SNZ_144,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 35-36, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_145,ASSET_PARK_SNZ_145,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.41-42, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_146,ASSET_PARK_SNZ_146,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.60-61, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_147,ASSET_PARK_SNZ_147,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.63, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_148,ASSET_PARK_SNZ_148,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 38-39, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_149,ASSET_PARK_SNZ_149,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.69-70, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_150,ASSET_PARK_SNZ_150,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.49-50, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_151,ASSET_PARK_SNZ_151,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.75-76, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_152,ASSET_PARK_SNZ_152,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 94-95, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_153,ASSET_PARK_SNZ_153,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 93-9, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_154,ASSET_PARK_SNZ_154,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 47-48, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_155,ASSET_PARK_SNZ_155,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No.82, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_156,ASSET_PARK_SNZ_156,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 97, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_157,ASSET_PARK_SNZ_157,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 125, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_158,ASSET_PARK_SNZ_158,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 120, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_159,ASSET_PARK_SNZ_159,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 111, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_160,ASSET_PARK_SNZ_160,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park I – H.No. 115, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_161,ASSET_PARK_SNZ_161,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 389, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_162,ASSET_PARK_SNZ_162,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 390, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_163,ASSET_PARK_SNZ_163,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No.382, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_164,ASSET_PARK_SNZ_164,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 366-368, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_165,ASSET_PARK_SNZ_165,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 355-354, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_166,ASSET_PARK_SNZ_166,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 255-305, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_167,ASSET_PARK_SNZ_167,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 213-214, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_168,ASSET_PARK_SNZ_168,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 194-195, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_169,ASSET_PARK_SNZ_169,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 223-224, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_170,ASSET_PARK_SNZ_170,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 181-182, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_171,ASSET_PARK_SNZ_171,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 235-236, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_172,ASSET_PARK_SNZ_172,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 252-236, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_173,ASSET_PARK_SNZ_173,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 172, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_174,ASSET_PARK_SNZ_174,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 109-140, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_175,ASSET_PARK_SNZ_175,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 41-42, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_176,ASSET_PARK_SNZ_176,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 56-57, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_177,ASSET_PARK_SNZ_177,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 66-67, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_178,ASSET_PARK_SNZ_178,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 101-103, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_179,ASSET_PARK_SNZ_179,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 85-86, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_180,ASSET_PARK_SNZ_180,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 78-79, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_181,ASSET_PARK_SNZ_181,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J & K H.No. 1-34, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_182,ASSET_PARK_SNZ_182,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park G– Block H.No. 16 , Dilshad colony (park)"
BEN_AUTO_ASSET_PARK_SNZ_183,ASSET_PARK_SNZ_183,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park G– Block Mandir Wala Park, H.No.  214 Old Seemapuri  Dilshad colony (park)"
BEN_AUTO_ASSET_PARK_SNZ_184,ASSET_PARK_SNZ_184,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park-G Block H. No. 43-45 & 70,Dilshad colony Durga mata Mandir (park)"
BEN_AUTO_ASSET_PARK_SNZ_185,ASSET_PARK_SNZ_185,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park Near Masjid, G– Block H.No. 168 , Dilshad colony (park)"
BEN_AUTO_ASSET_PARK_SNZ_186,ASSET_PARK_SNZ_186,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park F– Block H.No. 16 , Dilshad colony (park)"
BEN_AUTO_ASSET_PARK_SNZ_187,ASSET_PARK_SNZ_187,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for ParkE-Block, Market + Park Dilshad colony (park)"
BEN_AUTO_ASSET_PARK_SNZ_188,ASSET_PARK_SNZ_188,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park H.No. 290 & 291 , B Block, Sabji Mandi  Old Seempuri-110095 (park)"
BEN_AUTO_ASSET_PARK_SNZ_189,ASSET_PARK_SNZ_189,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for DDA Mkt.J-Bl Shop No.100, Park-1,Old Seemapuri (park)"
BEN_AUTO_ASSET_PARK_SNZ_190,ASSET_PARK_SNZ_190,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for DDA Mkt.J-Bl Shop No.100-101, Park-2,Old Seemapuri (park)"
BEN_AUTO_ASSET_PARK_SNZ_191,ASSET_PARK_SNZ_191,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for DDA Mkt.J-Bl Shop No.100-101, Park-3,Old Seemapuri (park)"
BEN_AUTO_ASSET_PARK_SNZ_192,ASSET_PARK_SNZ_192,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park J- Block Near H.No. 273, Old Seema Puri (park)"
BEN_AUTO_ASSET_PARK_SNZ_193,ASSET_PARK_SNZ_193,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park G-Block school , Old seema  puri (park)"
BEN_AUTO_ASSET_PARK_SNZ_194,ASSET_PARK_SNZ_194,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park L-Pocket, H.No.-13-A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_195,ASSET_PARK_SNZ_195,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park L-Pocket, H.No.-152/A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_196,ASSET_PARK_SNZ_196,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park L-Pocket, H.No.-162/A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_197,ASSET_PARK_SNZ_197,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park L-Pocket, H.No.174-A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_198,ASSET_PARK_SNZ_198,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park SG Pocket, H.No. 23 A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_199,ASSET_PARK_SNZ_199,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park SG Pocket, H.No. 58 A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_200,ASSET_PARK_SNZ_200,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park SG Pocket, H.No. 33 A Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_201,ASSET_PARK_SNZ_201,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park M Pocket H.No. M14/A 5, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_202,ASSET_PARK_SNZ_202,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park M Pocket H.No. 30A, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_203,ASSET_PARK_SNZ_203,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park M Pocket H.No. 20/A2, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_204,ASSET_PARK_SNZ_204,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park N Pocket H.No. N3/A4, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_205,ASSET_PARK_SNZ_205,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park N Pocket H.No. 24/A5, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_206,ASSET_PARK_SNZ_206,SCH_AMRUT,REG_W217,5306,Auto-estimated beneficiaries for Park N Pocket H.No. N7/A3 Dilshad Garden (park)
BEN_AUTO_ASSET_PARK_SNZ_207,ASSET_PARK_SNZ_207,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park N Pocket H.No. 21 & 32,A 2, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_208,ASSET_PARK_SNZ_208,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for ParkN Pocket H.No. 26/A4, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_209,ASSET_PARK_SNZ_209,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park N Pocket H.No.  N29/A 5, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_210,ASSET_PARK_SNZ_210,SCH_AMRUT,REG_W217,5306,"Auto-estimated beneficiaries for Park N Pocket H.No. N3/A4, Dilshad Garden (park)"
BEN_AUTO_ASSET_PARK_SNZ_211,ASSET_PARK_SNZ_211,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park H-Block, In Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_212,ASSET_PARK_SNZ_212,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1, H.No.-47 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_213,ASSET_PARK_SNZ_213,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1,  H.No.-225 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_214,ASSET_PARK_SNZ_214,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1,  H.No. 241 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_215,ASSET_PARK_SNZ_215,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1, H.No. 170  Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_216,ASSET_PARK_SNZ_216,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for K-Block,Park Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_217,ASSET_PARK_SNZ_217,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1,  H.No.386 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_218,ASSET_PARK_SNZ_218,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1, H.No. 373 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_219,ASSET_PARK_SNZ_219,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-1, H.No. 116  Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_220,ASSET_PARK_SNZ_220,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 312  Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_221,ASSET_PARK_SNZ_221,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2,  H.No. 395,Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_222,ASSET_PARK_SNZ_222,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 447,Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_223,ASSET_PARK_SNZ_223,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2,H.No.56,Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_224,ASSET_PARK_SNZ_224,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2,H.No.381,Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_225,ASSET_PARK_SNZ_225,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 359,Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_226,ASSET_PARK_SNZ_226,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 221Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_227,ASSET_PARK_SNZ_227,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 246 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_228,ASSET_PARK_SNZ_228,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 187 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_229,ASSET_PARK_SNZ_229,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 152 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_230,ASSET_PARK_SNZ_230,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for Park F-2, H.No. 78 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_231,ASSET_PARK_SNZ_231,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for M-Block, Sunder Nargi-110093 (park)"
BEN_AUTO_ASSET_PARK_SNZ_232,ASSET_PARK_SNZ_232,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for I-Block ,  Ambedkar Park Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_233,ASSET_PARK_SNZ_233,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for M-Block , H.No. - 110, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_234,ASSET_PARK_SNZ_234,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for M-Block, H. No.- 283, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_235,ASSET_PARK_SNZ_235,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for M-Block , Dhobi Ghat Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_236,ASSET_PARK_SNZ_236,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for N-Block, H.No. 442 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_237,ASSET_PARK_SNZ_237,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for O- Block , Park, H.No. 33, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_238,ASSET_PARK_SNZ_238,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for O- Block ,Park, H.No. 297 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_239,ASSET_PARK_SNZ_239,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for O- Block , Park, H.No. 430 Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_240,ASSET_PARK_SNZ_240,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for J-Block, Park Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_241,ASSET_PARK_SNZ_241,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for K-Block,ParkSunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_242,ASSET_PARK_SNZ_242,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.Block, 10-11, No.- 85, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_243,ASSET_PARK_SNZ_243,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.Block, 3-4, No. 42, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_244,ASSET_PARK_SNZ_244,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.Block, 2-3, No. 21-40,, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_245,ASSET_PARK_SNZ_245,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.- Block, L/2, Flat No. 26-27, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_246,ASSET_PARK_SNZ_246,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.- Block,L/7, Flat No. 125,, Sunder Nagari (park)"
BEN_AUTO_ASSET_PARK_SNZ_247,ASSET_PARK_SNZ_247,SCH_AMRUT,REG_W218,4477,"Auto-estimated beneficiaries for S.K.F.- Block, L/8, Flat No, 148, Sunder Nagari (park)"
