region_id,name,type,parent_region_id,population,lat,lon
GEO_IN_KA_251924_W61321,Kampli (TMC) - Ward No.23,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_276522_W1293499,Ward-5,ward,GEO_IN_KA_276522,,,
GEO_IN_KA_296975_W2179287,Madanayakanahalli-9,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_276600_W1302809,Ward No.137 (Marenahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276604_W1296259,Ward-7,ward,GEO_IN_KA_276604,,,
GEO_IN_KA_251955_W31771,Udupi (Cmc) - Ward No.25,ward,GEO_IN_KA_251955,,,
GEO_IN_KA_251909_W29990,Honavar (TP) - Ward No.16,ward,GEO_IN_KA_251909,,,
GEO_IN_KA_251903_W28690,Yellapur (TP) - Ward No.3,ward,GEO_IN_KA_251903,,,
GEO_IN_KA_251853_W2144730,Chittapura-14,ward,GEO_IN_KA_251853,,,
GEO_IN_KA_251973_W64914,Tumkur (Cmc) - Ward No.32,ward,GEO_IN_KA_251973,,,
GEO_IN_KA_251867_W27429,Bidar (Cmc) - Ward No.8,ward,GEO_IN_KA_251867,,,
GEO_IN_KA_251903_W28701,Yellapur (TP) - Ward No.14,ward,GEO_IN_KA_251903,,,
GEO_IN_KA_251952_W61531,Bhadravati (Cmc) - Ward No.5,ward,GEO_IN_KA_251952,,,
GEO_IN_KA_276526_W1293482,Ward No.11,ward,GEO_IN_KA_276526,,,
GEO_IN_KA_251824_W25520,Belgaum (M Corp.) - Ward No.33,ward,GEO_IN_KA_251824,,,
GEO_IN_KA_252006_W26776,Maddur (TMC) - Ward No.12,ward,GEO_IN_KA_252006,,,
GEO_IN_KA_251942_W31223,Honnali (TP) - Ward No.7,ward,GEO_IN_KA_251942,,,
GEO_IN_KA_276600_W1302802,Ward No.130 (Sri rama mandir ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251815_W24733,Mudalgi (TMC) - Ward No.14,ward,GEO_IN_KA_251815,,,
GEO_IN_KA_251848_W1889485,Aland (TMC) - Ward No.27,ward,GEO_IN_KA_251848,,,
GEO_IN_KA_251955_W31768,Udupi (Cmc) - Ward No.22,ward,GEO_IN_KA_251955,,,
GEO_IN_KA_251934_W31079,Chitradurga (Cmc) - Ward No.19,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_252006_W26781,Maddur (TMC) - Ward No.17,ward,GEO_IN_KA_252006,,,
GEO_IN_KA_251844_W63459,Sindgi (TMC) - Ward No.19,ward,GEO_IN_KA_251844,,,
GEO_IN_KA_276559_W1296159,Koli Colony,ward,GEO_IN_KA_276559,,,
GEO_IN_KA_251932_W30863,Molakalmuru (TP) - Ward No.9,ward,GEO_IN_KA_251932,,,
GEO_IN_KA_276600_W1302781,Ward No.109 (Benniganahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251937_W61486,Hiriyur (TMC) - Ward No.9,ward,GEO_IN_KA_251937,,,
GEO_IN_KA_251864_W27398,Basavakalyan (TMC) - Ward No.4,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_296975_W2179281,Madanayakanahalli-3,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_251862_W7165,Gurmatkal (TP) - Ward No.6,ward,GEO_IN_KA_251862,,,
GEO_IN_KA_251814_W24714,Raybag (TP) - Ward No.8,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_276534_W1296333,Ward-4,ward,GEO_IN_KA_276534,,,
GEO_IN_KA_251846_W26380,Muddebihal (TMC) - Ward No.5,ward,GEO_IN_KA_251846,,,
GEO_IN_KA_276600_W1302756,Ward No.84 (Lingarajapura),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276477_W1293404,12- Water Tank,ward,GEO_IN_KA_276477,,,
GEO_IN_KA_299328_W3046831,Ward 7,ward,GEO_IN_KA_299328,,,
GEO_IN_KA_251988_W25828,Robertson Pet (Cmc) - Ward No.10,ward,GEO_IN_KA_251988,,,
GEO_IN_KA_301081_W3068470,Ward 3,ward,GEO_IN_KA_301081,,,
GEO_IN_KA_253185_W26598,Channapatna- Ward No.14,ward,GEO_IN_KA_253185,,,
GEO_IN_KA_251846_W26387,Muddebihal (TMC) - Ward No.12,ward,GEO_IN_KA_251846,,,
GEO_IN_KA_276600_W1302807,Ward No.135 (Dr. Raj Kumar Agrahara Dasarahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252005_W65563,Mandya (Cmc) - Ward No.14,ward,GEO_IN_KA_252005,,,
GEO_IN_KA_251860_W2443204,Bhimarayanagudi (Nac) - Ward No.5,ward,GEO_IN_KA_251860,,,
GEO_IN_KA_251855_W27045,Shahabad (TMC) - Ward No.2,ward,GEO_IN_KA_251855,,,
GEO_IN_KA_276559_W1296158,Laxmi Nagar,ward,GEO_IN_KA_276559,,,
GEO_IN_KA_251916_W69703,Haveri (Cmc) - Ward No.31,ward,GEO_IN_KA_251916,,,
GEO_IN_KA_276600_W1302724,Ward No.52 (Shakthi Ganapathi Nagar ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276599_W1296286,Ward-15,ward,GEO_IN_KA_276599,,,
GEO_IN_KA_276579_W1296040,Ward-9,ward,GEO_IN_KA_276579,,,
GEO_IN_KA_251829_W2440122,Ward-26,ward,GEO_IN_KA_251829,,,
GEO_IN_KA_251814_W24708,Raybag (TP) - Ward No.2,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_252043_W65831,Hunsur (TMC) - Ward No.10,ward,GEO_IN_KA_252043,,,
GEO_IN_KA_251918_W30068,Hirekerur (TP) - Ward No.5,ward,GEO_IN_KA_251918,,,
GEO_IN_KA_252018_W65681,Mudbidri (TMC) - Ward No.11,ward,GEO_IN_KA_252018,,,
GEO_IN_KA_251880_W923381,Kushtagi (TMC) - Ward No.23,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_276463_W1295924,10-Sree Madduramma Temple Ward,ward,GEO_IN_KA_276463,,,
GEO_IN_KA_251983_W25750,Chintamani (Cmc) - Ward No.3,ward,GEO_IN_KA_251983,,,
GEO_IN_KA_252008_W27744,Sakleshpur (TMC) - Ward No.21,ward,GEO_IN_KA_252008,,,
GEO_IN_KA_251855_W27046,Shahabad (TMC) - Ward No.3,ward,GEO_IN_KA_251855,,,
GEO_IN_KA_251934_W30882,Chitradurga (Cmc) - Ward No.16,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_251879_W1890585,Yelbarga (TP) - Ward No.13,ward,GEO_IN_KA_251879,,,
GEO_IN_KA_248127_W27004,Kalaburagi (M Corp.) - Ward No.25,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_276574_W1295464,Jolad Galli,ward,GEO_IN_KA_276574,,,
GEO_IN_KA_252013_W27800,Alur (TP) - Ward No.10,ward,GEO_IN_KA_252013,,,
GEO_IN_KA_296978_W2440184,Kalagi-11,ward,GEO_IN_KA_296978,,,
GEO_IN_KA_251986_W25804,Malur (TMC) - Ward No.9,ward,GEO_IN_KA_251986,,,
GEO_IN_KA_276600_W1302798,Ward No.126 (Binnipete),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251816_W24744,Konnur (TP) - Ward No.2,ward,GEO_IN_KA_251816,,,
GEO_IN_KA_251936_W1886304,Hosadurga (TP) - Ward No.19,ward,GEO_IN_KA_251936,,,
GEO_IN_KA_296975_W2179297,Madanayakanahalli-19,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_251891_W28012,Lakshmeshwar (TMC) - Ward No.14,ward,GEO_IN_KA_251891,,,
GEO_IN_KA_251964_W61588,Kadur (TMC) - Ward No.12,ward,GEO_IN_KA_251964,,,
GEO_IN_KA_252016_W28171,Channarayapatna (TMC) - Ward No.1,ward,GEO_IN_KA_252016,,,
GEO_IN_KA_251981_W25723,Bagepalli (TP) - Ward No.12,ward,GEO_IN_KA_251981,,,
GEO_IN_KA_251860_W2443203,Bhimarayanagudi (Nac) - Ward No.4,ward,GEO_IN_KA_251860,,,
GEO_IN_KA_251975_W64933,Tiptur (TMC) - Ward No.16,ward,GEO_IN_KA_251975,,,
GEO_IN_KA_251838_W26111,Guledgudda (TMC) - Ward No.10,ward,GEO_IN_KA_251838,,,
GEO_IN_KA_251880_W27842,Kushtagi (TMC) - Ward No.8,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_299417_W2867091,Ward 7,ward,GEO_IN_KA_299417,,,
GEO_IN_KA_248127_W27001,Kalaburagi (M Corp.) - Ward No.22,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251863_W63736,Yadgir (TMC) - Ward No.25,ward,GEO_IN_KA_251863,,,
GEO_IN_KA_252056_W29200,Kollegal (Cmc) - Ward No.16,ward,GEO_IN_KA_252056,,,
GEO_IN_KA_252035_W28408,Puttur(TMC) - Ward No.4,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251924_W61305,Kampli (TMC) - Ward No.7,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_252053_W29122,Gundlupet (TMC) - Ward No.18,ward,GEO_IN_KA_252053,,,
GEO_IN_KA_251884_W27888,Nargund (TMC) - Ward No.6,ward,GEO_IN_KA_251884,,,
GEO_IN_KA_251934_W31083,Chitradurga (Cmc) - Ward No.23,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_252027_W65713,Ullal (TP) - Ward No.18,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_251819_W25462,Sankeshwar (TMC) - Ward No.19,ward,GEO_IN_KA_251819,,,
GEO_IN_KA_251977_W25545,Kunigal (TMC) - Ward No.10,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_251978_W25574,Gauribidanur (TMC) - Ward No.2,ward,GEO_IN_KA_251978,,,
GEO_IN_KA_251948_W31301,Shikarpur (TMC) - Ward No.13,ward,GEO_IN_KA_251948,,,
GEO_IN_KA_276554_W1294250,Ward-17,ward,GEO_IN_KA_276554,,,
GEO_IN_KA_251974_W25415,Gubbi (TP) - Ward No.6,ward,GEO_IN_KA_251974,,,
GEO_IN_KA_251952_W61554,Bhadravati (Cmc) - Ward No.28,ward,GEO_IN_KA_251952,,,
GEO_IN_KA_276583_W1295649,Ward No.15,ward,GEO_IN_KA_276583,,,
GEO_IN_KA_251941_W1886599,Davanagere (Cmc) - Ward No.39,ward,GEO_IN_KA_251941,,,
GEO_IN_KA_251911_W30011,Bhatkal (TMC) - Ward No.19,ward,GEO_IN_KA_251911,,,
GEO_IN_KA_251839_W26145,Bagalkot (Cmc) - Ward No.21,ward,GEO_IN_KA_251839,,,
GEO_IN_KA_276539_W1296098,Ward 5- Sadashivanagara Ward,ward,GEO_IN_KA_276539,,,
GEO_IN_KA_251981_W25714,Bagepalli (TP) - Ward No.3,ward,GEO_IN_KA_251981,,,
GEO_IN_KA_252012_W65640,Hassan (Cmc) - Ward No.33,ward,GEO_IN_KA_252012,,,
GEO_IN_KA_251874_W63788,Devadurga (TP) - Ward No.13,ward,GEO_IN_KA_251874,,,
GEO_IN_KA_251986_W25815,Malur (TMC) - Ward No.20,ward,GEO_IN_KA_251986,,,
GEO_IN_KA_251835_W63238,Mudhol (TMC) - Ward No.18,ward,GEO_IN_KA_251835,,,
GEO_IN_KA_252013_W27792,Alur (TP) - Ward No.2,ward,GEO_IN_KA_252013,,,
GEO_IN_KA_276532_W1295858,Ward-7,ward,GEO_IN_KA_276532,,,
GEO_IN_KA_251984_W25791,Srinivaspur (TP) - Ward No.13,ward,GEO_IN_KA_251984,,,
GEO_IN_KA_251938_W31137,Harihar (Cmc) - Ward No.10,ward,GEO_IN_KA_251938,,,
GEO_IN_KA_251899_W28633,Dandeli (Cmc) - Ward No.3,ward,GEO_IN_KA_251899,,,
GEO_IN_KA_251996_W65157,Magadi (TMC) - Ward No.17,ward,GEO_IN_KA_251996,,,
GEO_IN_KA_248127_W27012,Kalaburagi (M Corp.) - Ward No.33,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_296976_W2440162,Ward-5,ward,GEO_IN_KA_296976,,,
GEO_IN_KA_297133_W2440154,Ward-13,ward,GEO_IN_KA_297133,,,
GEO_IN_KA_299180_W3044571,Ward 10,ward,GEO_IN_KA_299180,,,
GEO_IN_KA_252009_W35135,Belur (TMC) - Ward No.22,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251934_W31086,Chitradurga (Cmc) - Ward No.26,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_251820_W25473,Hukeri (TP) - Ward No.7,ward,GEO_IN_KA_251820,,,
GEO_IN_KA_276579_W1296034,Ward-3,ward,GEO_IN_KA_276579,,,
GEO_IN_KA_276600_W1302785,Ward No.113 (Hoysala Nagar ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252050_W1921377,Nanjangud (TMC) - Ward No.31,ward,GEO_IN_KA_252050,,,
GEO_IN_KA_251921_W30416,Hoovina Hadagalli (TP) - Ward No.15,ward,GEO_IN_KA_251921,,,
GEO_IN_KA_251933_W61472,Challakere (TMC) - Ward No.18,ward,GEO_IN_KA_251933,,,
GEO_IN_KA_276563_W1295964,Neeralakodi Tota,ward,GEO_IN_KA_276563,,,
GEO_IN_KA_301055_W3068459,ward No.15,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_251990_W3044490,Ward 27,ward,GEO_IN_KA_251990,,,
GEO_IN_KA_301790_W3287818,Ward No.21,ward,GEO_IN_KA_301790,,,
GEO_IN_KA_251893_W28049,Hubli-Dharwad (M Corp.) - Ward No.11,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_276483_W1295714,Ward No. 4,ward,GEO_IN_KA_276483,,,
GEO_IN_KA_252027_W65705,Ullal (TP) - Ward No.10,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_251921_W30417,Hoovina Hadagalli (TP) - Ward No.16,ward,GEO_IN_KA_251921,,,
GEO_IN_KA_251846_W26391,Muddebihal (TMC) - Ward No.16,ward,GEO_IN_KA_251846,,,
GEO_IN_KA_276538_W1296350,Ward-2,ward,GEO_IN_KA_276538,,,
GEO_IN_KA_276602_W1923187,Belluru (TP) - Ward No.4,ward,GEO_IN_KA_276602,,,
GEO_IN_KA_276533_W1295994,Ward No.3,ward,GEO_IN_KA_276533,,,
GEO_IN_KA_248127_W27017,Kalaburagi (M Corp.) - Ward No.38,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251893_W28060,Hubli-Dharwad (M Corp.) - Ward No.22,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_251914_W61270,Savanur (TMC) - Ward No.22,ward,GEO_IN_KA_251914,,,
GEO_IN_KA_301054_W3068539,Ward 5,ward,GEO_IN_KA_301054,,,
GEO_IN_KA_251864_W27402,Basavakalyan (TMC) - Ward No.8,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_251964_W61591,Kadur (TMC) - Ward No.15,ward,GEO_IN_KA_251964,,,
GEO_IN_KA_251941_W31210,Davanagere (Cmc) - Ward No.29,ward,GEO_IN_KA_251941,,,
GEO_IN_KA_251813_W24687,Kudchi (TP) - Ward No.1,ward,GEO_IN_KA_251813,,,
GEO_IN_KA_301082_W3068498,Ward 8,ward,GEO_IN_KA_301082,,,
GEO_IN_KA_252045_W28847,Mysore (M Corp.) - Ward No.42,ward,GEO_IN_KA_252045,,,
GEO_IN_KA_248127_W26984,Kalaburagi (M Corp.) - Ward No.5,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251937_W1886394,Hiriyur (TMC) - Ward No.25,ward,GEO_IN_KA_251937,,,
GEO_IN_KA_276540_W1296126,Veerabhadreshwar Chowk,ward,GEO_IN_KA_276540,,,
GEO_IN_KA_276483_W1295723,Ward No.13,ward,GEO_IN_KA_276483,,,
GEO_IN_KA_277668_W3046755,Ward 12,ward,GEO_IN_KA_277668,,,
GEO_IN_KA_276604_W1296257,Ward-5,ward,GEO_IN_KA_276604,,,
GEO_IN_KA_299180_W3044565,Ward 4,ward,GEO_IN_KA_299180,,,
GEO_IN_KA_276601_W1296302,Ward-14,ward,GEO_IN_KA_276601,,,
GEO_IN_KA_251970_W25364,Pavagada (TP) - Ward No.9,ward,GEO_IN_KA_251970,,,
GEO_IN_KA_299321_W3046856,Ward 12,ward,GEO_IN_KA_299321,,,
GEO_IN_KA_251852_W63497,Sedam (TMC) - Ward No.14,ward,GEO_IN_KA_251852,,,
GEO_IN_KA_251965_W32446,Chikmagalur (Cmc) - Ward No.3,ward,GEO_IN_KA_251965,,,
GEO_IN_KA_251878_W27831,Sindhnur (TMC) - Ward No.24,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_251871_W27619,Lingsugur (TP) - Ward No.1,ward,GEO_IN_KA_251871,,,
GEO_IN_KA_251824_W25634,Belgaum (M Corp.) - Ward No.58,ward,GEO_IN_KA_251824,,,
GEO_IN_KA_276577_W1295629,Ward No.11,ward,GEO_IN_KA_276577,,,
GEO_IN_KA_297133_W2440152,Ward-11,ward,GEO_IN_KA_297133,,,
GEO_IN_KA_251955_W31750,Udupi (Cmc) - Ward No.4,ward,GEO_IN_KA_251955,,,
GEO_IN_KA_251830_W63202,Mahalingpur (TMC) - Ward No.1,ward,GEO_IN_KA_251830,,,
GEO_IN_KA_252018_W65682,Mudbidri (TMC) - Ward No.12,ward,GEO_IN_KA_252018,,,
GEO_IN_KA_251842_W2440249,Ward-8,ward,GEO_IN_KA_251842,,,
GEO_IN_KA_251882_W1891315,Koppal (Cmc) - Ward No.26,ward,GEO_IN_KA_251882,,,
GEO_IN_KA_299318_W3287786,Ward No.12,ward,GEO_IN_KA_299318,,,
GEO_IN_KA_252027_W65697,Ullal (TP) - Ward No.2,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_251934_W30875,Chitradurga (Cmc) - Ward No.9,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_251825_W2440119,Ward-20,ward,GEO_IN_KA_251825,,,
GEO_IN_KA_251945_W31274,Sagar (TMC) - Ward No.26,ward,GEO_IN_KA_251945,,,
GEO_IN_KA_251866_W63773,Aurad (TP) - Ward No.12,ward,GEO_IN_KA_251866,,,
GEO_IN_KA_251948_W31292,Shikarpur (TMC) - Ward No.4,ward,GEO_IN_KA_251948,,,
GEO_IN_KA_251900_W28672,Karwar (Cmc) - Ward No.17,ward,GEO_IN_KA_251900,,,
GEO_IN_KA_251828_W25689,Saundatti-Yellamma (TMC) - Ward No.9,ward,GEO_IN_KA_251828,,,
GEO_IN_KA_276599_W1296279,Ward-8,ward,GEO_IN_KA_276599,,,
GEO_IN_KA_252043_W65837,Hunsur (TMC) - Ward No.16,ward,GEO_IN_KA_252043,,,
GEO_IN_KA_251866_W1885570,Aurad (TP) - Ward No.20,ward,GEO_IN_KA_251866,,,
GEO_IN_KA_251927_W30821,Bellary (Cmc) - Ward No.20,ward,GEO_IN_KA_251927,,,
GEO_IN_KA_251867_W27541,Bidar (Cmc) - Ward No.23,ward,GEO_IN_KA_251867,,,
GEO_IN_KA_251840_W26262,Hungund (TP) - Ward No.10,ward,GEO_IN_KA_251840,,,
GEO_IN_KA_276602_W1923188,Belluru (TP) - Ward No.5,ward,GEO_IN_KA_276602,,,
GEO_IN_KA_276534_W1296346,Ward-17,ward,GEO_IN_KA_276534,,,
GEO_IN_KA_252008_W27734,Sakleshpur (TMC) - Ward No.11,ward,GEO_IN_KA_252008,,,
GEO_IN_KA_276565_W1296077,P.W.D Quaters,ward,GEO_IN_KA_276565,,,
GEO_IN_KA_251835_W63236,Mudhol (TMC) - Ward No.16,ward,GEO_IN_KA_251835,,,
GEO_IN_KA_251876_W27675,Raichur (Cmc) - Ward No.20,ward,GEO_IN_KA_251876,,,
GEO_IN_KA_251904_W61026,Mundgod (TP) - Ward No.8,ward,GEO_IN_KA_251904,,,
GEO_IN_KA_251943_W31238,Channagiri (TP) - Ward No.9,ward,GEO_IN_KA_251943,,,
GEO_IN_KA_251813_W24701,Kudchi (TP) - Ward No.15,ward,GEO_IN_KA_251813,,,
GEO_IN_KA_252001_W26695,Krishnarajpet (TP) - Ward No.4,ward,GEO_IN_KA_252001,,,
GEO_IN_KA_251977_W25541,Kunigal (TMC) - Ward No.8,ward,GEO_IN_KA_251977,,,
GEO_IN_KA_251864_W1885271,Basavakalyan (TMC) - Ward No.31,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_301055_W3068456,ward No.12,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_251950_W31333,Tirthahalli (TP) - Ward No.11,ward,GEO_IN_KA_251950,,,
GEO_IN_KA_251878_W2178781,Sindhanur-29,ward,GEO_IN_KA_251878,,,
GEO_IN_KA_251889_W63808,Mulgund (TP) - Ward No.2,ward,GEO_IN_KA_251889,,,
GEO_IN_KA_251858_W27366,Jevargi (TP) - Ward No.11,ward,GEO_IN_KA_251858,,,
GEO_IN_KA_299181_W3046811,Ward 5,ward,GEO_IN_KA_299181,,,
GEO_IN_KA_251861_W27387,Shahpur (TMC) - Ward No.20,ward,GEO_IN_KA_251861,,,
GEO_IN_KA_251810_W63190,Sadalgi (TP) - Ward No.9,ward,GEO_IN_KA_251810,,,
GEO_IN_KA_251934_W31088,Chitradurga (Cmc) - Ward No.28,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_252027_W65708,Ullal (TP) - Ward No.13,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_276519_W1293431,Ward-1,ward,GEO_IN_KA_276519,,,
GEO_IN_KA_296975_W3044623,Ward 26,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_252027_W1887748,Ullal (TP) - Ward No.25,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_276537_W1296066,Ward No.19,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_251853_W2144726,Chittapura-10,ward,GEO_IN_KA_251853,,,
GEO_IN_KA_251856_W931359,Wadi (TMC) - Ward No.14,ward,GEO_IN_KA_251856,,,
GEO_IN_KA_252009_W27762,Belur (TMC) - Ward No.16,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251951_W31740,Shimoga (Cmc) - Ward No.33,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_301080_W3287821,Ward No.2,ward,GEO_IN_KA_301080,,,
GEO_IN_KA_276529_W1295544,Sadashiv Nagar,ward,GEO_IN_KA_276529,,,
GEO_IN_KA_251996_W65137,Magadi (TMC) - Ward No.7,ward,GEO_IN_KA_251996,,,
GEO_IN_KA_251963_W32430,Birur (TMC) - Ward No.10,ward,GEO_IN_KA_251963,,,
GEO_IN_KA_251931_W61446,Kotturu (TP) - Ward No.12,ward,GEO_IN_KA_251931,,,
GEO_IN_KA_251955_W31764,Udupi (Cmc) - Ward No.18,ward,GEO_IN_KA_251955,,,
GEO_IN_KA_251835_W63230,Mudhol (TMC) - Ward No.10,ward,GEO_IN_KA_251835,,,
GEO_IN_KA_251865_W63757,Bhalki (TMC) - Ward No.19,ward,GEO_IN_KA_251865,,,
GEO_IN_KA_299417_W2867086,Ward 2,ward,GEO_IN_KA_299417,,,
GEO_IN_KA_251870_W1921505,Mudgal (TP) - Ward No.22,ward,GEO_IN_KA_251870,,,
GEO_IN_KA_276600_W1302830,Ward No.158 (Chamrajapet),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_252009_W27753,Belur (TMC) - Ward No.7,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251932_W30860,Molakalmuru (TP) - Ward No.6,ward,GEO_IN_KA_251932,,,
GEO_IN_KA_276539_W1296108,Ward 15- Janaki Layout Ward,ward,GEO_IN_KA_276539,,,
GEO_IN_KA_296975_W3044622,Ward 25,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_251877_W27705,Manvi (TMC) - Ward No.15,ward,GEO_IN_KA_251877,,,
GEO_IN_KA_251914_W61257,Savanur (TMC) - Ward No.9,ward,GEO_IN_KA_251914,,,
GEO_IN_KA_277668_W3046744,Ward 1,ward,GEO_IN_KA_277668,,,
GEO_IN_KA_251951_W31347,Shimoga (Cmc) - Ward No.11,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_276529_W1295553,Bahagirtha Mahraashi Nagar,ward,GEO_IN_KA_276529,,,
GEO_IN_KA_251917_W30044,Byadgi (TMC) - Ward No.4,ward,GEO_IN_KA_251917,,,
GEO_IN_KA_251890_W60978,Shirhatti (TP) - Ward No.15,ward,GEO_IN_KA_251890,,,
GEO_IN_KA_276599_W1296285,Ward-14,ward,GEO_IN_KA_276599,,,
GEO_IN_KA_251995_W26555,Hosakote (TMC) - Ward No.16,ward,GEO_IN_KA_251995,,,
GEO_IN_KA_276600_W1302708,Ward No. 36 (Jalahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251847_W26419,Talikota (TMC) - Ward No.21,ward,GEO_IN_KA_251847,,,
GEO_IN_KA_276574_W1295466,Sunagar Galli,ward,GEO_IN_KA_276574,,,
GEO_IN_KA_251915_W30019,Hangal (TMC) - Ward No.2,ward,GEO_IN_KA_251915,,,
GEO_IN_KA_296976_W2440164,Ward-7,ward,GEO_IN_KA_296976,,,
GEO_IN_KA_252037_W28732,"Madikeri -3(I.T.I,Part Of Bhagavathi Nagar,Part Of Convent Road)",ward,GEO_IN_KA_252037,,,
GEO_IN_KA_251830_W63198,Mahalingpur (TMC) - Ward No.5,ward,GEO_IN_KA_251830,,,
GEO_IN_KA_251899_W28639,Dandeli (Cmc) - Ward No.15,ward,GEO_IN_KA_251899,,,
GEO_IN_KA_276618_W1295590,Jolad Galli,ward,GEO_IN_KA_276618,,,
GEO_IN_KA_253186_W2140091,Ramanagara-Ward 31,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_251990_W26468,Nelamangala (TP) - Ward No.17,ward,GEO_IN_KA_251990,,,
GEO_IN_KA_251889_W63816,Mulgund (TP) - Ward No.10,ward,GEO_IN_KA_251889,,,
GEO_IN_KA_252045_W28818,Mysore (M Corp.) - Ward No.13,ward,GEO_IN_KA_252045,,,
GEO_IN_KA_251938_W31155,Harihar (Cmc) - Ward No.28,ward,GEO_IN_KA_251938,,,
GEO_IN_KA_299169_W3044586,Ward 9,ward,GEO_IN_KA_299169,,,
GEO_IN_KA_251898_W28157,Kundgol (TP) - Ward No.9,ward,GEO_IN_KA_251898,,,
GEO_IN_KA_276496_W1296422,Ward-5,ward,GEO_IN_KA_276496,,,
GEO_IN_KA_251982_W25744,Sidlaghatta (TMC) - Ward No.20,ward,GEO_IN_KA_251982,,,
GEO_IN_KA_276539_W1296116,Ward 23- Kumar Layout Ward,ward,GEO_IN_KA_276539,,,
GEO_IN_KA_251948_W31305,Shikarpur (TMC) - Ward No.17,ward,GEO_IN_KA_251948,,,
GEO_IN_KA_251972_W25408,Koratagere (TP) - Ward No.11,ward,GEO_IN_KA_251972,,,
GEO_IN_KA_251809_W24440,Nipani (Cmc) - Ward No.7,ward,GEO_IN_KA_251809,,,
GEO_IN_KA_276558_W1296180,Devanagaon Oni,ward,GEO_IN_KA_276558,,,
GEO_IN_KA_252052_W29098,Tirumakudal - Narsipur (TP) - Ward No.5,ward,GEO_IN_KA_252052,,,
GEO_IN_KA_251858_W7181,Jevargi (TP) - Ward No.20,ward,GEO_IN_KA_251858,,,
GEO_IN_KA_248127_W27033,Kalaburagi (M Corp.) - Ward No.54,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_253186_W65142,Ramanagara- Ward No.9,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_276564_W1295990,Ward-22,ward,GEO_IN_KA_276564,,,
GEO_IN_KA_276600_W1302851,Ward No.179 (Madivala),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251963_W32432,Birur (TMC) - Ward No.12,ward,GEO_IN_KA_251963,,,
GEO_IN_KA_301790_W3287808,Ward No.11,ward,GEO_IN_KA_301790,,,
GEO_IN_KA_251955_W31760,Udupi (Cmc) - Ward No.14,ward,GEO_IN_KA_251955,,,
